date_time,total_http_start,total_http_end,StoriesOfTheDay_http_start,StoriesOfTheDay_http_end,BrowseCategories_http_start,BrowseCategories_http_end,BrowseStoriesByCategory_http_start,BrowseStoriesByCategory_http_end,OlderStories_http_start,OlderStories_http_end,ViewStory_http_start,ViewStory_http_end,SubmitStory_http_start,SubmitStory_http_end,StoreStory_http_start,StoreStory_http_end,ViewComment_http_start,ViewComment_http_end,PostComment_http_start,PostComment_http_end,StoreComment_http_start,StoreComment_http_end,ModerateComment_http_start,ModerateComment_http_end,StoreModeratorLog_http_start,StoreModeratorLog_http_end,ReviewStories_http_start,ReviewStories_http_end,AcceptStory_http_start,AcceptStory_http_end,RejectStory_http_start,RejectStory_http_end,Search_http_start,Search_http_end,RegisterUser_http_start,RegisterUser_http_end,Author_http_start,Author_http_end,jpg_http_start,jpg_http_end,html_http_start,html_http_end
1523212445.700000,51,51,8,8,2,1,6,5,2,3,19,18,1,1,2,1,3,4,4,4,2,2,0,0,0,0,0,0,0,1,0,1,2,2,0,0,0,0,0,0,0,0
1523212445.750000,47,51,9,8,0,1,0,1,5,5,10,16,1,1,3,2,2,3,3,2,6,5,0,0,0,0,1,1,0,2,0,0,6,4,1,0,0,0,0,0,0,0
1523212445.800000,55,53,12,12,0,0,3,2,4,2,14,8,2,2,1,7,1,1,4,5,5,5,0,0,1,0,0,0,0,0,0,0,5,6,2,2,1,1,0,0,0,0
1523212445.850000,56,57,12,10,0,0,4,5,1,3,15,16,1,1,4,2,2,1,6,6,4,3,0,0,1,0,1,1,0,0,0,0,4,5,1,4,0,0,0,0,0,0
1523212445.900000,58,65,14,12,3,1,2,2,2,2,17,16,1,1,1,3,3,4,6,6,1,12,0,0,0,2,0,0,0,0,1,0,7,4,0,0,0,0,0,0,0,0
1523212445.950000,48,72,8,12,3,3,0,0,2,2,10,16,1,0,1,3,5,4,5,5,1,9,0,0,0,2,0,0,0,0,0,0,11,14,1,2,0,0,0,0,0,0
1523212446.000000,53,63,15,12,4,5,3,2,3,3,8,7,1,2,0,8,3,3,5,5,2,9,0,0,1,0,0,0,0,0,1,0,7,6,0,1,0,0,0,0,0,0
1523212446.050000,72,54,12,15,2,3,3,3,2,1,16,8,2,2,5,0,10,5,3,3,3,2,0,0,0,0,1,1,1,0,0,1,8,7,2,1,2,2,0,0,0,0
1523212446.100000,64,52,17,13,1,1,3,2,4,3,13,12,2,1,1,1,4,8,2,2,8,1,0,0,0,0,1,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0
1523212446.150000,54,61,17,17,1,1,0,2,2,4,13,19,3,3,0,0,3,3,1,1,8,4,1,1,0,0,0,1,0,0,0,0,4,5,1,0,0,0,0,0,0,0
1523212446.200000,67,58,12,13,0,0,6,5,5,4,17,11,4,4,1,0,2,3,6,6,6,5,0,0,0,0,0,0,0,0,0,0,6,7,2,0,0,0,0,0,0,0
1523212446.250000,51,70,11,13,1,1,1,2,3,4,9,21,4,3,1,3,4,5,3,3,2,7,0,0,1,0,1,1,0,0,0,0,10,6,0,1,0,0,0,0,0,0
1523212446.300000,55,55,14,11,1,1,0,0,4,3,15,13,0,2,2,3,1,2,4,3,6,6,2,2,1,0,0,0,0,0,0,0,4,7,1,2,0,0,0,0,0,0
1523212446.350000,64,56,12,16,3,2,3,3,2,2,14,10,1,1,2,5,4,1,1,2,4,1,0,0,0,1,1,1,0,0,1,0,13,10,1,1,2,0,0,0,0,0
