date_time,total_http_start,total_http_end,StoriesOfTheDay_http_start,StoriesOfTheDay_http_end,BrowseCategories_http_start,BrowseCategories_http_end,BrowseStoriesByCategory_http_start,BrowseStoriesByCategory_http_end,OlderStories_http_start,OlderStories_http_end,ViewStory_http_start,ViewStory_http_end,SubmitStory_http_start,SubmitStory_http_end,StoreStory_http_start,StoreStory_http_end,ViewComment_http_start,ViewComment_http_end,PostComment_http_start,PostComment_http_end,StoreComment_http_start,StoreComment_http_end,ModerateComment_http_start,ModerateComment_http_end,StoreModeratorLog_http_start,StoreModeratorLog_http_end,ReviewStories_http_start,ReviewStories_http_end,AcceptStory_http_start,AcceptStory_http_end,RejectStory_http_start,RejectStory_http_end,Search_http_start,Search_http_end,RegisterUser_http_start,RegisterUser_http_end,Author_http_start,Author_http_end,jpg_http_start,jpg_http_end,html_http_start,html_http_end
1523212443.200000,28,14,7,3,0,2,2,0,1,0,6,2,0,2,1,0,2,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,2
1523212443.250000,19,24,2,9,0,1,0,1,2,0,3,2,0,1,0,0,0,1,3,4,5,0,0,0,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,1,2
1523212443.300000,20,14,8,1,2,0,0,1,0,2,5,4,0,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1
1523212443.350000,24,23,2,6,1,0,1,4,1,0,4,5,2,0,0,0,3,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,3,3
1523212443.400000,15,27,3,5,0,1,0,0,1,2,4,8,0,0,0,0,2,3,1,2,1,2,0,0,0,1,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,1
1523212443.450000,24,14,4,4,2,1,2,0,0,1,7,1,1,0,1,0,1,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2
1523212443.500000,7,11,3,2,0,2,0,0,0,0,0,1,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0
1523212443.550000,29,9,9,1,2,0,2,0,2,1,3,1,1,0,2,1,0,3,2,0,1,1,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,1,0
1523212443.600000,37,22,8,5,1,0,3,1,3,0,7,8,1,1,1,1,4,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,5,0,0,1,1,0,0,0,1,3
1523212443.650000,20,37,2,6,1,1,1,0,0,2,6,16,1,0,0,2,2,4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,3,4,0,0,0,0,0,0,2,1
1523212443.700000,27,24,3,4,2,0,2,1,1,2,9,6,0,1,1,0,2,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,3,4,1,0,0,0,0,0,1,1
1523212443.750000,23,20,5,2,2,0,0,1,0,4,5,5,1,1,2,0,2,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,2,1
1523212443.800000,24,15,6,1,0,1,0,2,0,0,4,3,0,0,2,2,2,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,7,0
1523212443.850000,24,17,2,1,3,2,1,2,2,1,3,5,1,1,1,0,0,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,5,3,0,0,0,0,0,0,3,0
