date_time,total_http_start,total_http_end,StoriesOfTheDay_http_start,StoriesOfTheDay_http_end,Browse_http_start,Browse_http_end,BrowseCategories_http_start,BrowseCategories_http_end,BrowseStoriesByCategory_http_start,BrowseStoriesByCategory_http_end,BrowseStoriesInCategory_http_start,BrowseStoriesInCategory_http_end,OlderStories_http_start,OlderStories_http_end,ViewStory_http_start,ViewStory_http_end,ViewComment_http_start,ViewComment_http_end,Search_http_start,Search_http_end,SearchInStories_http_start,SearchInStories_http_end,SearchInComments_http_start,SearchInComments_http_end,SearchInUsers_http_start,SearchInUsers_http_end,jpg_http_start,jpg_http_end,html_http_start,html_http_end
1523213224.250000,81,82,3,2,0,0,0,0,0,2,0,0,0,0,50,50,26,25,2,3,0,0,0,0,0,0,0,0,0,0
1523213224.300000,90,80,11,5,0,0,0,0,1,1,0,0,1,1,46,46,26,23,5,4,0,0,0,0,0,0,0,0,0,0
1523213224.350000,73,64,9,8,0,0,1,0,4,2,0,0,3,3,32,33,21,15,3,3,0,0,0,0,0,0,0,0,0,0
1523213224.400000,77,79,8,6,0,0,2,1,0,1,0,0,2,2,38,37,24,26,3,6,0,0,0,0,0,0,0,0,0,0
1523213224.450000,71,72,9,10,0,0,0,2,0,1,0,0,2,3,28,28,30,28,2,0,0,0,0,0,0,0,0,0,0,0
1523213224.500000,55,51,4,1,0,0,1,1,0,0,0,0,1,0,28,28,15,16,6,5,0,0,0,0,0,0,0,0,0,0
1523213224.550000,74,73,6,7,0,0,1,0,0,0,0,0,2,2,50,50,10,10,5,4,0,0,0,0,0,0,0,0,0,0
1523213224.600000,91,99,8,13,0,0,0,1,0,0,0,0,1,1,53,53,26,26,3,5,0,0,0,0,0,0,0,0,0,0
1523213224.650000,64,66,5,9,0,0,0,0,0,0,0,0,0,1,38,38,18,14,3,4,0,0,0,0,0,0,0,0,0,0
1523213224.700000,89,85,6,4,0,0,0,0,0,0,0,0,0,0,52,52,27,25,4,4,0,0,0,0,0,0,0,0,0,0
1523213224.750000,64,65,4,4,0,0,0,0,0,0,0,0,3,2,32,32,24,23,1,4,0,0,0,0,0,0,0,0,0,0
1523213224.800000,5,4,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0
1523213224.850000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213224.900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213224.950000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523213225.000000,28,31,0,0,0,0,0,0,0,0,0,0,0,0,15,15,13,16,0,0,0,0,0,0,0,0,0,0,0,0
1523213225.050000,105,99,8,9,0,0,2,1,1,0,0,0,4,1,57,58,30,29,3,1,0,0,0,0,0,0,0,0,0,0
1523213225.100000,97,98,7,7,0,0,0,1,0,0,0,0,2,4,60,59,24,24,4,3,0,0,0,0,0,0,0,0,0,0
1523213225.150000,82,87,4,3,0,0,0,0,0,1,0,0,1,2,43,43,31,34,3,4,0,0,0,0,0,0,0,0,0,0
